LATITUDE,LONGITUDE,geometry
-23.540862012079895,-46.61813865164,POINT (334823.6835444498 7395673.159517338)
-23.5274576,-46.6189541,POINT (334723.6770439361 7397156.591772433)
-23.5351325,-46.627273,POINT (333883.8979958309 7396297.081741519)
-23.5461083337714,-46.6222509950571,POINT (334410.3993854689 7395087.450150807)
-23.5367368,-46.6197444,POINT (334654.5831621754 7396128.125140579)
-23.538370673949895,-46.6204933717,POINT (334580.1574056164 7395946.330046759)
-23.5203639,-46.6187473,POINT (334735.9322876123 7397942.367997625)
-23.5466502108474,-46.62329230655929,POINT (334304.7684476679 7395026.24065277)
-23.5421379,-46.6155464,POINT (335089.9351037822 7395534.8545901)
-23.534528828,-46.624378737,POINT (334178.6489691695 7396367.280304387)
-23.532492222083295,-46.6139539654999,POINT (335240.4966537836 7396604.822624191)
-23.528404038266896,-46.631148971655,POINT (333479.6844685937 7397037.683365215)
-23.535643745999895,-46.6161728979999,POINT (335017.8688938278 7396253.280359507)
-23.546824651862295,-46.6239767734495,POINT (334235.1084413113 7395006.13211962)
-23.544616471298905,-46.62491879970369,POINT (334136.1638029858 7395249.57185697)
-23.533234566285696,-46.6239789494285,POINT (334217.8454604837 7396511.066084145)
-23.5358921,-46.6162757,POINT (335007.6826360973 7396225.660001723)
-23.5287814,-46.6311828,POINT (333476.7054320496 7396995.855836118)
-23.5422376339999,-46.6160080069999,POINT (335042.9315525769 7395523.279298825)
-23.5429927559999,-46.616704431,POINT (334972.7725353167 7395438.857518137)
-23.5280342,-46.6308781,POINT (333506.8767707946 7397078.952876504)
-23.535452,-46.6330423,POINT (333295.2470031757 7396255.006814439)
-23.542303254518096,-46.6166351645154,POINT (334978.9835354948 7395515.2909689)
-23.5446404609964,-46.62505660567889,POINT (334122.1247574302 7395246.755850323)
-23.535556169,-46.616779687,POINT (334955.8060889491 7396262.280265099)
-23.5378434531389,-46.6162761288333,POINT (335010.0737578908 7396009.571555443)
-23.532868219,-46.62515013,POINT (334097.8051872891 7396550.280400837)
-23.529310021,-46.6082231189999,POINT (335821.6821821573 7396963.78144124)
-23.5376462425128,-46.6204846110512,POINT (334580.1455094173 7396026.561997971)
-23.5296282,-46.6314442,POINT (333451.081063658 7396901.779475702)
-23.5267794,-46.6301496,POINT (333579.6830692079 7397218.752046629)
-23.538957,-46.6160269,POINT (335036.9090942031 7395886.54687418)
-23.5429927559999,-46.616704431,POINT (334972.7725353167 7395438.857518137)
-23.5412058,-46.6172938,POINT (334910.3693218273 7395636.062243978)
-23.5469128631834,-46.6241691617339,POINT (334215.5777547754 7394996.141303511)
-23.5411016289166,-46.6179682371666,POINT (334841.3816374179 7395646.821219905)
-23.538073578558105,-46.6217042589651,POINT (334456.155511651 7395977.832390805)
-23.5252504131203,-46.628581511066095,POINT (333737.8756912434 7397389.886779048)
-23.520031016,-46.625634836,POINT (334032.2108267111 7397971.282107497)
-23.5218631,-46.6178192,POINT (334832.5741423555 7397777.419077909)
-23.532099839,-46.6247942269999,POINT (334133.1802750605 7396635.780684361)
-23.5446698,-46.6257975,POINT (334046.5207912602 7395242.649484003)
-23.5231689929361,-46.6287293429999,POINT (333720.1648126862 7397620.207343151)
-23.5448262207267,-46.6261397854182,POINT (334011.7719707186 7395224.931517055)
-23.5357239,-46.6103187,POINT (335615.6847865606 7396251.126502292)
-23.5444004584358,-46.622663986641,POINT (334366.0957222772 7395276.099481381)
-23.5354905966666,-46.626968066,POINT (333915.4819264953 7396257.78003257)
-23.5314443,-46.6214765,POINT (334471.1114624751 7396712.206084237)
-23.536869,-46.6253985,POINT (334077.4658559948 7396106.955384672)
-23.529248242999895,-46.6115761419999,POINT (335479.244161599 7396966.781188257)
-23.5224795,-46.6240302,POINT (334199.1328567782 7397701.997773197)
-23.5296282,-46.6314442,POINT (333451.081063658 7396901.779475702)
-23.5377391,-46.6139513,POINT (335247.3059954472 7396023.800159859)
-23.541657529382896,-46.6171862422978,POINT (334921.9146548467 7395586.162655961)
-23.5423013222691,-46.6166152012592,POINT (334981.0192804013 7395515.527917641)
-23.520031016,-46.625634836,POINT (334032.2108267111 7397971.282107497)
-23.5355196647234,-46.6160489477021,POINT (335030.3694879376 7396267.163386712)
-23.5195978,-46.6198565,POINT (334621.711730608 7398025.926115708)
-23.5242953340916,-46.6253009008026,POINT (334071.6575431543 7397499.447751813)
-23.523766,-46.6253348,POINT (334067.532240111 7397558.025770133)
-23.54587542695,-46.621694309158,POINT (334466.9412265689 7395113.884646891)
-23.5297503,-46.6266697,POINT (333938.7377601534 7396893.793496296)
-23.5406296,-46.6189753,POINT (334737.9740569107 7395697.93225888)
-23.538620883808495,-46.61908355593609,POINT (334724.4103523924 7395920.247962982)
-23.539553180710495,-46.616527830078894,POINT (334986.5092420985 7395819.950948056)
-23.528639514,-46.6312585319999,POINT (333468.794081814 7397011.480089804)
-23.5379524,-46.6165831,POINT (334978.8683276365 7395997.153844335)
-23.5459442502432,-46.6220552875675,POINT (334430.1741327229 7395105.846447653)
-23.5427317,-46.6174311,POINT (334898.2572772721 7395466.929648615)
-23.5423013222691,-46.6166152012592,POINT (334981.0192804013 7395515.527917641)
-23.5450938,-46.6261914,POINT (334006.8384881956 7395195.240571283)
-23.5235104,-46.6271981,POINT (333876.9496077634 7397584.174314918)
-23.5408864127778,-46.6213267676284,POINT (334498.2181603452 7395666.78127454)
-23.5440367107476,-46.621444662203,POINT (334490.1259401707 7395317.788256077)
-23.5246414,-46.6298746,POINT (333605.073667786 7397455.828551311)
-23.5408864127778,-46.6213267676284,POINT (334498.2181603452 7395666.78127454)
-23.5278142449716,-46.6309026512003,POINT (333504.0930752044 7397103.281746926)
-23.5357239,-46.6103187,POINT (335615.6847865606 7396251.126502292)
-23.5322222,-46.6306019,POINT (333540.3494500715 7396615.502889824)
-23.5357239,-46.6103187,POINT (335615.6847865606 7396251.126502292)
-23.5408864127778,-46.6213267676284,POINT (334498.2181603452 7395666.78127454)
-23.531660377,-46.625801587,POINT (334029.7737005667 7396683.280498484)
-23.5322222,-46.6306019,POINT (333540.3494500715 7396615.502889824)
-23.5408088,-46.6215364,POINT (334476.7182145484 7395675.133960558)
-23.535327,-46.6204512,POINT (334580.655350609 7396283.427987733)
-23.544541205388,-46.6240242801819,POINT (334227.3943942339 7395258.941247782)
-23.5310283,-46.6187335,POINT (334750.6627882436 7396761.435556935)
-23.5440367107476,-46.621444662203,POINT (334490.1259401707 7395317.788256077)
-23.5450938,-46.6261914,POINT (334006.8384881956 7395195.240571283)
-23.5248683789999,-46.630660755,POINT (333525.0853519546 7397429.781455323)
-23.5358588,-46.6195328,POINT (334675.0897288048 7396225.596704803)
-23.5399535,-46.6157722,POINT (335064.1566274872 7395776.489924761)
-23.5287766091698,-46.6204696669622,POINT (334570.5766099101 7397008.781156875)
-23.5242953340916,-46.6253009008026,POINT (334071.6575431543 7397499.447751813)
-23.542429511854895,-46.6169217918676,POINT (334949.8778365602 7395500.979618583)
-23.520031016,-46.625634836,POINT (334032.2108267111 7397971.282107497)
-23.520031016,-46.625634836,POINT (334032.2108267111 7397971.282107497)
-23.547145420302705,-46.624676367211,POINT (334164.0878845267 7394969.801746152)
-23.5216466,-46.6238585,POINT (334215.6217584112 7397794.429487081)
-23.5458754,-46.6220791,POINT (334427.6568032909 7395113.443272146)
-23.5441161658275,-46.6224930459655,POINT (334383.1915270396 7395307.778903879)
-23.5386577612978,-46.6190847497659,POINT (334724.3345635397 7395916.162861634)
-23.538370673949895,-46.6204933717,POINT (334580.1574056164 7395946.330046759)
-23.5397697837304,-46.61042137543409,POINT (335610.2319346288 7395802.978633229)
-23.5448186701778,-46.6260803072095,POINT (334017.834845007 7395225.836512018)
-23.52650896545,-46.61874542275,POINT (334743.7993961044 7397261.881534694)
-23.523770633,-46.625534482,POINT (334047.1485126055 7397557.281789394)
-23.520031016,-46.625634836,POINT (334032.2108267111 7397971.282107497)
-23.522440709,-46.615797087,POINT (335039.774669926 7397715.782241296)
-23.5242953340916,-46.6253009008026,POINT (334071.6575431543 7397499.447751813)
-23.5260754,-46.6294582,POINT (333649.3951973869 7397297.513330955)
-23.5287488,-46.6306773,POINT (333528.2791714752 7397000.052579923)
-23.5267794,-46.6301496,POINT (333579.6830692079 7397218.752046629)
-23.5210344,-46.6190341,POINT (334707.4839741054 7397867.788269682)
-23.5210344,-46.6190341,POINT (334707.4839741054 7397867.788269682)
-23.5241894,-46.6195491,POINT (334658.838863714 7397517.8183903)
-23.5210344,-46.6190341,POINT (334707.4839741054 7397867.788269682)
-23.5242953340916,-46.6253009008026,POINT (334071.6575431543 7397499.447751813)
-23.5242953340916,-46.6253009008026,POINT (334071.6575431543 7397499.447751813)
-23.5237293050657,-46.6200036466489,POINT (334611.8501860086 7397568.244275477)
-23.5229142,-46.6199034,POINT (334621.0675387017 7397658.622476685)
-23.5331096589999,-46.61888152499991,POINT (334738.1496298348 7396530.780475682)
-23.5375549288182,-46.6162713258959,POINT (335010.204099599 7396041.527544042)
-23.542709633,-46.616209367,POINT (335022.9626828174 7395470.779604536)
-23.5378581,-46.6193937,POINT (334691.7914584833 7396004.359344851)
-23.5371877,-46.6208829,POINT (334538.9067264277 7396076.880445819)
-23.5210344,-46.6190341,POINT (334707.4839741054 7397867.788269682)
-23.5397697837304,-46.61042137543409,POINT (335610.2319346288 7395802.978633229)
-23.5445789905,-46.62092816433329,POINT (334543.5362071273 7395258.333570872)
-23.5250956037845,-46.6294930166537,POINT (333644.608081318 7397405.973479503)
-23.5223438,-46.6196368,POINT (334647.5773800494 7397722.0943476)
-23.528005935491695,-46.630981468517,POINT (333496.2865504925 7397081.962862213)
-23.536291,-46.6263262,POINT (333982.022030988 7396169.888241727)
-23.5263555,-46.630822,POINT (333510.4922313874 7397264.9137148)
-23.5296282,-46.6314442,POINT (333451.081063658 7396901.779475702)
-23.5264097762064,-46.6300762692099,POINT (333586.70575271 7397259.768460559)
-23.5237302,-46.6114143,POINT (335488.9072550762 7397578.019277279)
-23.5383627,-46.6090514,POINT (335748.3544467324 7395960.365099071)
-23.5241894,-46.6195491,POINT (334658.838863714 7397517.8183903)
-23.5255720847142,-46.6098444691428,POINT (335651.4900318769 7397375.853279762)
-23.5410702,-46.6181386,POINT (334823.948936899 7395650.105342977)
-23.5251076288293,-46.6187405766859,POINT (334742.543732701 7397417.067546045)
-23.5372335,-46.6190239,POINT (334728.7669220744 7396073.952282926)
-23.5248683789999,-46.630660755,POINT (333525.0853519546 7397429.781455323)
-23.5210344,-46.6190341,POINT (334707.4839741054 7397867.788269682)
-23.525402,-46.627517,POINT (333846.7622228817 7397374.333540917)
-23.5341686,-46.6327316,POINT (333325.3522503937 7396397.489183415)
-23.5210344,-46.6190341,POINT (334707.4839741054 7397867.788269682)
-23.5251076288293,-46.6187405766859,POINT (334742.543732701 7397417.067546045)
-23.5251076288293,-46.6187405766859,POINT (334742.543732701 7397417.067546045)
-23.520031016,-46.625634836,POINT (334032.2108267111 7397971.282107497)
-23.5251076288293,-46.6187405766859,POINT (334742.543732701 7397417.067546045)
-23.5361884432222,-46.61900887133329,POINT (334728.995115466 7396189.696673995)
-23.5251076288293,-46.6187405766859,POINT (334742.543732701 7397417.067546045)
-23.5250889,-46.6255457,POINT (334047.6565979206 7397411.286989515)
-23.531660377,-46.625801587,POINT (334029.7737005667 7396683.280498484)
-23.5392904474328,-46.620502139597,POINT (334580.4130073719 7395844.466354666)
-23.5251076288293,-46.6187405766859,POINT (334742.543732701 7397417.067546045)
-23.5256317,-46.6240333,POINT (334202.766502999 7397352.927080248)
-23.520031016,-46.625634836,POINT (334032.2108267111 7397971.282107497)
-23.5210344,-46.6190341,POINT (334707.4839741054 7397867.788269682)
-23.5210344,-46.6190341,POINT (334707.4839741054 7397867.788269682)
-23.5318146,-46.63208,POINT (333388.9164578476 7396658.92358837)
-23.5328786983384,-46.6217154867692,POINT (334448.5054994639 7396553.088400902)
-23.5416367278095,-46.6243536996904,POINT (334190.119394255 7395580.19598667)
-23.542709633,-46.616209367,POINT (335022.9626828174 7395470.779604536)
-23.5321626615384,-46.6205353415384,POINT (334568.1060270602 7396633.742218217)
-23.536185964304096,-46.622638330947694,POINT (334358.4231296571 7396185.783927005)
-23.534261247,-46.627948171,POINT (333813.867214147 7396392.780296901)
-23.5422376339999,-46.6160080069999,POINT (335042.9315525769 7395523.279298825)
-23.546593778707695,-46.6230904055394,POINT (334325.3102430134 7395032.723178334)
-23.5343572,-46.640029,POINT (332580.5090295012 7396368.104685646)
-23.539971618578296,-46.6552864385798,POINT (331029.8593091887 7395728.476767564)
-23.534189431999895,-46.650620616,POINT (331498.8641574181 7396374.279523741)
-23.5366866164271,-46.6521261204808,POINT (331348.3327871183 7396095.974706547)
-23.5354235728153,-46.6469451094,POINT (331875.7127995266 7396241.925798187)
-23.5323451,-46.6456413,POINT (332004.9233159486 7396584.35926016)
-23.534814,-46.6387903,POINT (332707.5611051557 7396318.964815823)
-23.538693166,-46.649566998,POINT (331612.177124168 7395876.779116349)
-23.5438603308461,-46.6461139594615,POINT (331971.2978609607 7395308.624653678)
-23.539926999430495,-46.6539031375674,POINT (331171.0353503685 7395735.047229873)
-23.5337124907049,-46.6558834121639,POINT (330960.9073930102 7396420.902678177)
-23.5314704,-46.6435799,POINT (332214.2909937882 7396683.63503647)
-23.5427794355384,-46.64818404184609,POINT (331758.5764675812 7395425.894019643)
-23.5325591759382,-46.6589764834815,POINT (330643.6170842641 7396544.970849264)
-23.5337542359999,-46.6406894249999,POINT (332512.3143903483 7396434.104868544)
-23.5337273,-46.6433724,POINT (332238.3406658545 7396433.952112516)
-23.5372185193664,-46.6493450843926,POINT (331632.9565183098 7396040.340216849)
-23.5348887,-46.6432682,POINT (332250.453072408 7396305.462320751)
-23.536278316784905,-46.6541787135483,POINT (331138.2394815857 7396138.773995424)
-23.5337593797999,-46.6418629734666,POINT (332392.4982277442 7396432.164350876)
-23.540631755116095,-46.6537329240039,POINT (331189.3138317252 7395657.203722175)
-23.5386359563035,-46.6496222811944,POINT (331606.459879328 7395883.049529934)
-23.5416776096393,-46.6558356597377,POINT (330975.9658588808 7395538.909650005)
-23.534477416,-46.64773158799991,POINT (331794.2083865936 7396345.779744901)
-23.5421664,-46.6456651,POINT (332014.9715711435 7395496.73431298)
-23.541154725149095,-46.6570242687501,POINT (330853.9430505218 7395595.411714938)
-23.5428049756153,-46.6465266656923,POINT (331927.8206166741 7395425.009586929)
-23.5344137129999,-46.649056667,POINT (331658.8333150168 7396351.279460618)
-23.5391515,-46.6492673,POINT (331643.3597415321 7395826.375667674)
-23.5438603308461,-46.6461139594615,POINT (331971.2978609607 7395308.624653678)
-23.5338307069999,-46.6408173839999,POINT (332499.3462691552 7396425.487164246)
-23.5339839,-46.6471166,POINT (331856.3727152607 7396401.152146725)
-23.5420132071594,-46.6510750239504,POINT (331462.4412517951 7395507.34993667)
-23.544478411858496,-46.6444808007478,POINT (332138.820494347 7395242.092306823)
-23.5316016839574,-46.6541724024453,POINT (331132.9120595097 7396656.66654324)
-23.5439983999012,-46.646602471805295,POINT (331921.5986403236 7395292.762440689)
-23.5347336,-46.6536783,POINT (331187.3603441383 7396310.423342781)
-23.5453398669999,-46.650378116,POINT (331537.8332044721 7395139.778404651)
-23.5346939236723,-46.6548580644808,POINT (331066.8526563859 7396313.427928066)
-23.5346279079999,-46.654823157,POINT (331070.3324682069 7396320.779548889)
-23.541340053741,-46.6586704795963,POINT (330686.1060015549 7395572.945627546)
-23.538409955,-46.64987566,POINT (331580.3021600225 7395907.779073414)
-23.5454696839056,-46.6458374306037,POINT (332001.5757072355 7395130.731037449)
-23.5348996,-46.6438653,POINT (332189.5017488524 7396303.556757805)
-23.5440238084824,-46.6517475870552,POINT (331396.3392650679 7395283.907395463)
-23.5349378,-46.6378296,POINT (332805.8069863601 7396306.375683875)
-23.535342204,-46.6538887949999,POINT (331166.6453181822 7396242.779433463)
-23.5369077,-46.6468891,POINT (331883.3184207322 7396077.641231509)
-23.5413988,-46.6559788,POINT (330960.995106256 7395569.616018642)
-23.543326,-46.6529748,POINT (331270.1557847864 7395359.738221679)
-23.5376156,-46.6486155,POINT (331707.9528468951 7395997.22439391)
-23.5327689,-46.6438443,POINT (332188.9421281193 7396539.53183401)
-23.5343176,-46.6575471,POINT (330791.8133817795 7396351.931703042)
-23.537807409,-46.6489227929999,POINT (331676.8223699369 7395975.623051995)
-23.5283889621742,-46.6553504789338,POINT (331008.5197979338 7397011.052345378)
-23.5287541377808,-46.6545746025616,POINT (331088.208923966 7396971.526985681)
-23.543105085502095,-46.657633136082,POINT (330794.2756166636 7395378.712116078)
-23.5435675,-46.651698,POINT (331400.8198330581 7395334.496819226)
-23.5360714,-46.6570878,POINT (330840.9528628439 7396158.259416774)
-23.5388962809999,-46.6614528809999,POINT (330398.8941827839 7395840.278815203)
-23.5454867128023,-46.6451548293418,POINT (332071.2868197848 7395129.645029292)
-23.541330152967905,-46.653125713941,POINT (331252.2002629687 7395580.578625999)
-23.535749326,-46.6478600679999,POINT (331782.7082789125 7396204.779447069)
-23.539883394,-46.6552592739999,POINT (331032.5200149344 7395738.27867995)
-23.5443915,-46.647709,POINT (331809.1276641674 7395247.93333939)
-23.5352353069999,-46.659263815,POINT (330617.707053476 7396248.279260241)
-23.536966743617,-46.6534146656632,POINT (331217.1285927927 7396063.437796022)
-23.534753426999895,-46.64383452,POINT (332192.4589577254 7396319.779751254)
-23.5312253,-46.653068,POINT (331245.1967986601 7396699.64660596)
-23.5414465651425,-46.65450657809951,POINT (331111.3662548556 7395566.061438908)
-23.5371583,-46.6492237,POINT (331645.2732474689 7396047.151339671)
-23.5385155,-46.6524683,POINT (331315.7292297791 7395893.043757582)
-23.530870679018495,-46.65803792075209,POINT (330737.2875153826 7396733.06120017)
-23.5438791,-46.6535187,POINT (331215.3320940342 7395297.848282367)
-23.5377806812739,-46.6546319170763,POINT (331093.8859755786 7395971.870035001)
-23.544655047386495,-46.6455790614186,POINT (332026.9183492778 7395221.245580073)
-23.5436184995,-46.6516063968214,POINT (331410.237167791 7395328.95690939)
-23.5399209424772,-46.649879752818094,POINT (331581.809121667 7395740.449339094)
-23.5356424665914,-46.6539817877419,POINT (331157.533961822 7396209.41920865)
-23.532069406656696,-46.6587297496471,POINT (330668.1826090801 7396599.498735204)
-23.537004768996,-46.65171470254631,POINT (331390.7446716569 7396061.226634489)
-23.5408558,-46.6560224,POINT (330955.8492985803 7395629.6959216)
-23.544478411858496,-46.6444808007478,POINT (332138.820494347 7395242.092306823)
-23.535209487,-46.6512806035294,POINT (331432.7778378862 7396260.544333803)
-23.533733608636705,-46.656001670018895,POINT (330948.8598562687 7396418.424719811)
-23.5310655,-46.6433043,POINT (332241.9174773576 7396728.795378471)
-23.5327648273647,-46.6515076666538,POINT (331406.4775500236 7396530.996077189)
-23.5427727166923,-46.6484248232307,POINT (331733.9850615599 7395426.355494776)
-23.5427794355384,-46.64818404184609,POINT (331758.5764675812 7395425.894019643)
-23.5326237,-46.651205,POINT (331437.2011476049 7396546.980074141)
-23.5327648273647,-46.6515076666538,POINT (331406.4775500236 7396530.996077189)
-23.530261696047,-46.6534053830314,POINT (331209.5184789877 7396805.958004666)
-23.5433193941812,-46.6476580609823,POINT (331812.9641131578 7395366.716775585)
-23.5400062505364,-46.6528937188302,POINT (331274.1966730962 7395727.459175926)
-23.532012853937495,-46.6520828601875,POINT (331346.7890263172 7396613.592490655)
-23.5400974,-46.6485968,POINT (331713.021167545 7395722.414937445)
-23.5325255,-46.6518673,POINT (331369.4523767935 7396557.076131768)
-23.538962102,-46.649327329,POINT (331636.9896501775 7395847.278889682)
-23.543818265,-46.64767749399991,POINT (331811.6148565611 7395311.449640548)
-23.5331117,-46.6570528,POINT (330840.7403641411 7396486.054936795)
-23.5341725,-46.6545668,POINT (331095.9255251482 7396371.512861492)
-23.5292788804054,-46.6543125491351,POINT (331115.6364589132 7396913.726132929)
-23.5425877,-46.6506425,POINT (331507.3328520511 7395444.239603676)
-23.5301669227636,-46.65103197283631,POINT (331451.7370487676 7396819.243806439)
-23.5306845,-46.6495632,POINT (331602.3665068437 7396763.653007241)
-23.5357753987284,-46.6606060168148,POINT (330481.3574283823 7396186.884120654)
-23.5436075,-46.6563481,POINT (330926.1155704658 7395324.591177128)
-23.5376156,-46.6486155,POINT (331707.9528468951 7395997.22439391)
-23.5314041,-46.6541922,POINT (331130.6383483845 7396678.523457455)
-23.5345261994721,-46.651062230477,POINT (331454.2032769553 7396336.467409719)
-23.5291241,-46.6543708,POINT (331109.491017587 7396930.797755348)
-23.543826617037,-46.647337444574,POINT (331846.3429375574 7395310.923621377)
-23.529561149,-46.6476633089999,POINT (331794.9272663605 7396890.280413482)
-23.5353819,-46.6433906,POINT (332238.5814869198 7396250.702928489)
-23.5300435276909,-46.655820762964495,POINT (330962.6147484641 7396827.273529088)
-23.541493907,-46.647527047,POINT (331824.0176205443 7395569.022617329)
-23.5290673,-46.6452412,POINT (332041.6127744464 7396947.806479914)
-23.5455031,-46.6447722629999,POINT (332110.3653423349 7395128.278410232)
-23.5338677356616,-46.6531334226972,POINT (331241.888727218 7396406.949403865)
-23.544768164521095,-46.6538208348956,POINT (331185.6210001124 7395199.038428519)
-23.5338990214745,-46.6534446576949,POINT (331210.1505650552 7396403.118608536)
-23.541734801133295,-46.6492320942,POINT (331650.2439435768 7395540.345376048)
-23.5397348492727,-46.6501553351818,POINT (331553.4354879156 7395760.733371481)
-23.537839145285705,-46.6474766080519,POINT (331824.5182111735 7395973.805362035)
-23.5438758666923,-46.6456305819231,POINT (332020.6681468908 7395307.470669425)
-23.5373176490922,-46.6613354580619,POINT (330408.8581184149 7396015.234152071)
-23.5445235,-46.6486797,POINT (331710.1922085397 7395232.17669672)
-23.5325222838865,-46.6492219489267,POINT (331639.5496268524 7396560.539839837)
-23.535708420604905,-46.6605724231851,POINT (330484.701540442 7396194.340929452)
-23.5454696839056,-46.6458374306037,POINT (332001.5757072355 7395130.731037449)
-23.534892539049295,-46.653075488113,POINT (331249.1118043836 7396293.532019731)
-23.5394886860924,-46.661500517266,POINT (330394.7905211926 7395774.619984997)
-23.5352233998386,-46.649686407387,POINT (331595.566301304 7396260.876479634)
-23.5322733,-46.6518577,POINT (331370.1110031506 7396585.015738187)
-23.5438603308461,-46.6461139594615,POINT (331971.2978609607 7395308.624653678)
-23.5415892490874,-46.6500593502084,POINT (331565.5981233478 7395555.492080314)
-23.5405789,-46.6489716,POINT (331675.3678161916 7395668.654293554)
-23.5394886860924,-46.661500517266,POINT (330394.7905211926 7395774.619984997)
-23.5397348492727,-46.6501553351818,POINT (331553.4354879156 7395760.733371481)
-23.5307346,-46.6496519,POINT (331593.3735362982 7396758.000867097)
-23.5354957760789,-46.6536821391315,POINT (331187.9413716863 7396226.01629549)
-23.5323451,-46.6456413,POINT (332004.9233159486 7396584.35926016)
-23.5438603308461,-46.6461139594615,POINT (331971.2978609607 7395308.624653678)
-23.5444916,-46.6467565,POINT (331906.5003295896 7395237.965499859)
-23.537169736994695,-46.6515013747284,POINT (331412.735939233 7396043.209071575)
-23.5318318965625,-46.652222286312494,POINT (331332.3221952208 7396633.467546441)
-23.533937354811496,-46.65203774468711,POINT (331353.8497349946 7396400.528632272)
-23.5312253,-46.653068,POINT (331245.1967986601 7396699.64660596)
-23.5312253,-46.653068,POINT (331245.1967986601 7396699.64660596)
-23.533499325,-46.650979277,POINT (331461.3643148816 7396450.279704014)
-23.5389859,-46.6508151,POINT (331485.1198038442 7395842.895941708)
-23.5312253,-46.653068,POINT (331245.1967986601 7396699.64660596)
-23.545476520104,-46.6455779145356,POINT (332028.0794242215 7395130.278099132)
-23.5322030607658,-46.658576334805296,POINT (330684.0181115195 7396584.879112341)
-23.5369351945238,-46.6446597691904,POINT (332110.9693531782 7396077.208172755)
-23.541493907,-46.647527047,POINT (331824.0176205443 7395569.022617329)
-23.533618743,-46.655888224,POINT (330960.2962545592 7396431.278529435)
-23.5368682,-46.6499867,POINT (331567.0009834992 7396078.380716849)
-23.5337425484878,-46.6595750810731,POINT (330584.0136046305 7396413.218344353)
-23.5415558,-46.6530936,POINT (331255.7670513823 7395555.628506474)
-23.542810985958,-46.6469867326414,POINT (331880.8572290499 7395423.80461865)
-23.53092562076,-46.658092646114895,POINT (330731.770059119 7396726.91242973)
-23.5379322545454,-46.648125180590895,POINT (331758.417463068 7395962.733805129)
-23.5346213065305,-46.6512104993339,POINT (331439.1858679981 7396325.761120887)
-23.5384580121586,-46.6536733917326,POINT (331192.6164247359 7395897.991802949)
-23.5412438,-46.6559947,POINT (330959.1735528706 7395586.761826755)
-23.538483775061096,-46.6536449523768,POINT (331195.5529671925 7395895.172324773)
-23.535708420604905,-46.6605724231851,POINT (330484.701540442 7396194.340929452)
-23.538483775061096,-46.6536449523768,POINT (331195.5529671925 7395895.172324773)
-23.538586,-46.653648,POINT (331195.3723240028 7395883.848457137)
-23.5447034,-46.6458637,POINT (331997.9197430743 7395215.557548732)
-23.540304648717296,-46.6518820694347,POINT (331377.865103831 7395695.604923031)
-23.538483775061096,-46.6536449523768,POINT (331195.5529671925 7395895.172324773)
-23.533282290872,-46.65316716793831,POINT (331237.6961157287 7396471.74117752)
-23.5426402906282,-46.646564208291295,POINT (331923.7782658305 7395443.202580282)
-23.535708420604905,-46.6605724231851,POINT (330484.701540442 7396194.340929452)
-23.538483775061096,-46.6536449523768,POINT (331195.5529671925 7395895.172324773)
-23.5401006,-46.6530109,POINT (331262.3530797845 7395716.873127764)
-23.5400062505364,-46.6528937188302,POINT (331274.1966730962 7395727.459175926)
-23.5307346,-46.6496519,POINT (331593.3735362982 7396758.000867097)
-23.542244873199895,-46.6545737676,POINT (331105.5263469453 7395477.578454748)
-23.5401937,-46.6528455,POINT (331279.3589706214 7395706.757962849)
-23.538586,-46.653648,POINT (331195.3723240028 7395883.848457137)
-23.5415840919999,-46.654552092,POINT (331106.8951116207 7395550.778241049)
-23.5398426899103,-46.6516669261322,POINT (331399.2416995132 7395747.014706796)
-23.531176,-46.6504426,POINT (331513.2010009731 7396708.192281516)
-23.5400062505364,-46.6528937188302,POINT (331274.1966730962 7395727.459175926)
-23.540304648717296,-46.6518820694347,POINT (331377.865103831 7395695.604923031)
-23.5323451,-46.6456413,POINT (332004.9233159486 7396584.35926016)
-23.538483775061096,-46.6536449523768,POINT (331195.5529671925 7395895.172324773)
-23.5310759489972,-46.6517456007945,POINT (331380.0302603978 7396717.740694795)
-23.5330661,-46.6566599,POINT (330880.7986830916 7396491.567959152)
-23.5400062505364,-46.6528937188302,POINT (331274.1966730962 7395727.459175926)
-23.5436954927481,-46.6565498841032,POINT (330905.6268282691 7395314.608963521)
-23.5346893,-46.6536656,POINT (331188.6004936893 7396315.344023464)
-23.5436954927481,-46.6565498841032,POINT (330905.6268282691 7395314.608963521)
-23.5436954927481,-46.6565498841032,POINT (330905.6268282691 7395314.608963521)
-23.5436954927481,-46.6565498841032,POINT (330905.6268282691 7395314.608963521)
-23.539740552346295,-46.6568433623216,POINT (330870.603972737 7395752.229301263)
-23.5410656033503,-46.6556232793702,POINT (330996.8668968537 7395606.932986489)
-23.5367814,-46.6499307,POINT (331572.6080603016 7396088.058611983)
-23.544759337829,-46.6452179114104,POINT (332063.9223240416 7395210.119687891)
-23.540304648717296,-46.6518820694347,POINT (331377.865103831 7395695.604923031)
-23.5403391661086,-46.6474557174703,POINT (331829.8312037734 7395696.980809724)
-23.542707176924,-46.651296324120494,POINT (331440.7321189419 7395430.240348933)
-23.5581477325484,-46.660284087129,POINT (330542.9159690235 7393709.76821235)
-23.563238323076895,-46.6655385742307,POINT (330013.0649359939 7393139.813828547)
-23.5576521,-46.6603532,POINT (330535.2247290277 7393764.572543708)
